Season,Team/Season,Team,Team ID,Team ID/Season,Conference,Conference/Season,Conference 5=> rec,Conference OR,Conference SRS,Conference Age,pre playoff odds,pre playoff odds rank,pre season odds,champion,champion share,make playoffs,top 3 conference,rk conference,overall record,over500 rec,over600 rec,20 =< wins,5 => rec,sum coach playoff games,sum coy shares,sum playoff games,sum champion,sum champion share,sum mvp shares,sum all defense,sum all nba,sum dpoy shares,sum smoy shares,sum mip shares,sum all stars,sum player L1Y cs,sum player L3Y cs,sum player L5Y cs,sum player L8Y cs,sum player L10Y cs,sum L3Y mvp shares ,sum L5Y  mvp shares,sum franchise L1Y cs,sum franchise L3Y cs,sum franchise L5Y cs,sum franchise L8Y cs,sum franchise L10Y cs,team_rating_custom,max_player_rating_custom,curr/past mvp or past fmvp,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,PTS_opp,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Offense Four Factors|eFG%,Offense Four Factors|TOV%,Offense Four Factors|ORB%,Offense Four Factors|FT/FGA,Defense Four Factors|eFG%,Defense Four Factors|TOV%,Defense Four Factors|DRB%,Defense Four Factors|FT/FGA
1981,Milwaukee Bucks 1981,Milwaukee Bucks,3,3 1981,East,East 1981,0.498461501,0.516629712,0.925454545,26.27272727,500,5,0,0,0.25,1,1,3,0.731707317,0.594594595,0.565217391,12,0.636363636,16,0.075,147,0,6.380952381,0.525,2,2,0,0,0,11,2.166666667,4.023809524,5.464285714,6.380952381,6.380952381,0.008,0.053,0.25,0.607142857,0.69047619,1.773809524,3.273809524,38.88692045,69.23802,0,45.4,91.1,0.498,0.4,1.6,0.229,45,89.5,0.503,22,28.5,0.77,15.4,29.4,44.7,28.3,10.5,6.5,19.3,26.8,113.1,40.4,88,0.459,0.4,2.4,0.176,40,85.6,0.467,24.7,32.9,0.749,15.4,26.9,42.4,24.8,9,4.9,20.4,25,105.9,26.6,60,22,59,23,7.27,-0.13,7.14,108.7,101.8,6.9,103.6,0.313,0.018,0.546,0.5,15.7,36.3,0.241,0.461,16.6,65.6,0.28
1981,Phoenix Suns 1981,Phoenix Suns,4,4 1981,West,West 1981,0.512745433,0.484756098,-0.849166667,26.15,400,3,0,0,0.25,1,1,1,0.695121951,0.551724138,0.526315789,12,0.636363636,44,0.174,225,1,9.761904762,0.053,2,4,0,0,0,7,2.333333333,8.011904762,9.095238095,9.761904762,9.761904762,0.052,0.053,0.25,1,1.833333333,1.833333333,1.833333333,32.16116045,50.5305,1,43.7,89.3,0.49,0.4,2,0.217,43.3,87.4,0.496,22.1,29.6,0.745,15,30.4,45.4,26.9,10.7,5.1,21.1,24.3,110,41.1,88.1,0.466,0.8,2.5,0.33,40.2,85.5,0.47,21.5,29.1,0.739,14.1,27.9,42,24,11.1,4.9,21.4,25.8,104.5,25.7,57,25,55,27,5.51,-0.68,4.83,104.6,99.4,5.2,104.7,0.332,0.022,0.537,0.492,17.1,35.1,0.247,0.471,17.5,68.2,0.244
1981,Los Angeles Lakers 1981,Los Angeles Lakers,11,11 1981,West,West 1981,0.512745433,0.484756098,-0.849166667,26.15,400,3,0,0,0.083333333,1,1,2,0.658536585,0.448275862,0.368421053,5,0.517241379,16,0,295,10,15.41666667,5.076,13,10,0,0,0,11,8.083333333,9.047619048,11.41666667,13.5,15,0.858,1.963,1,1.321428571,1.607142857,2.44047619,3.857142857,25.90592,76.41227,1,46.1,90,0.512,0.2,1.1,0.181,45.9,88.9,0.516,18.8,25.8,0.729,14.2,30.4,44.6,28.8,9.9,6.7,19,23.8,111.2,43.7,93.9,0.465,0.5,2.2,0.228,43.2,91.7,0.471,19.5,26.3,0.741,16.8,27.7,44.5,27.8,9.2,4.4,18,22.8,107.3,27,54,28,51,31,3.84,-0.57,3.27,107.6,103.9,3.7,102.7,0.286,0.013,0.548,0.513,15.8,33.9,0.209,0.468,14.6,64.4,0.208
1981,San Antonio Spurs 1981,San Antonio Spurs,24,24 1981,West,West 1981,0.512745433,0.484756098,-0.849166667,26.15,2000,7,0,0,0.25,1,1,3,0.634146341,0.481481481,0.444444444,9,0.75,0,0,232,2,10.01190476,0.746,1,4,0,0,0,4,0.5,3.511904762,4.761904762,8.428571429,9.761904762,0.738,0.742,0.083333333,0.80952381,0.80952381,0.80952381,0.80952381,26.0199775,62.52621,0,43.5,88.7,0.491,0.2,1,0.176,43.4,87.7,0.495,25,32.5,0.769,15.9,31.5,47.4,25,8.4,7.8,18.7,25.8,112.3,43.7,92.5,0.472,0.5,2,0.268,43.1,90.4,0.477,21.5,29.1,0.74,14.8,26.5,41.4,26.9,8.5,5.9,17.3,26.8,109.4,26.7,52,30,48,34,2.88,-0.7,2.18,108.5,105.7,2.8,102.9,0.367,0.012,0.545,0.492,15.4,37.5,0.282,0.475,14.1,68,0.233
1981,New York Knicks 1981,New York Knicks,18,18 1981,East,East 1981,0.498461501,0.516629712,0.925454545,26.27272727,3500,8,0,0,0,1,0,4,0.609756098,0.378378378,0.333333333,5,0.7,103,0.561,52,0,1.785714286,0.004,0,0,0,0,0,3,0,1.071428571,1.785714286,1.785714286,1.785714286,0.004,0.004,0,0.142857143,0.142857143,1.642857143,2.976190476,25.37054727,51.053,0,42.7,88.5,0.483,0.7,2.9,0.237,42.1,85.6,0.491,21.7,29.1,0.747,13.9,26.9,40.8,24.1,10.5,3.8,17.8,23.4,107.9,43.4,86.5,0.501,0.5,2.1,0.25,42.8,84.4,0.508,19.1,25.4,0.751,14,30,44,25.5,8.4,5.5,20.2,24.3,106.3,25.1,50,32,45,37,1.62,0.38,2,106,104.4,1.6,101,0.329,0.033,0.533,0.487,15,31.6,0.246,0.504,17.2,65.8,0.22
1981,Portland Trail Blazers 1981,Portland Trail Blazers,30,30 1981,West,West 1981,0.512745433,0.484756098,-0.849166667,26.15,4000,9,0,0,0.083333333,1,0,4,0.548780488,0.482758621,0.4,6,0.586206897,70,0.707,107,1,4.095238095,0,2,0,0,0,0,1,0.583333333,1.619047619,3.476190476,3.80952381,3.80952381,0,0,0.083333333,0.30952381,1.30952381,1.30952381,1.30952381,19.62488462,38.195,0,45.6,91.9,0.496,0.3,1.8,0.169,45.3,90.1,0.503,19.2,26.7,0.718,15.2,29.1,44.3,27.4,9.4,5.9,18.5,24.8,110.7,43.7,89.6,0.488,0.4,1.8,0.228,43.3,87.8,0.493,22,29,0.759,15.2,29.5,44.7,25.7,9.8,5.1,19.2,23.6,109.8,25.7,45,37,43,39,0.89,-0.37,0.52,106.5,105.7,0.8,103,0.291,0.02,0.534,0.498,15.2,33.9,0.209,0.49,15.8,65.7,0.246
1981,Chicago Bulls 1981,Chicago Bulls,9,9 1981,East,East 1981,0.498461501,0.516629712,0.925454545,26.27272727,4000,9,0,0,0.166666667,1,0,5,0.548780488,0.351351351,0.333333333,8,0.5,0,0,102,0,3.452380952,0.016,1,0,0,0,0,4,0.083333333,2.047619048,3.452380952,3.452380952,3.452380952,0.008,0.016,0,0,0.071428571,1.238095238,1.488095238,24.83009,54.03158,0,42.2,84.2,0.501,0.5,2.2,0.212,41.7,82,0.508,24.2,31.3,0.774,15,30.2,45.1,23.5,8.9,6.3,20.4,25.1,109,43,87.9,0.489,0.6,2.7,0.233,42.4,85.2,0.497,20.4,27,0.755,14,25.6,39.5,23.8,9.6,5.4,18.3,26,107,26.5,45,37,46,36,1.98,0.37,2.34,107.8,105.8,2,100.6,0.371,0.026,0.556,0.504,17.2,36.9,0.288,0.493,15.5,68.4,0.232
1981,Indiana Pacers 1981,Indiana Pacers,29,29 1981,East,East 1981,0.498461501,0.516629712,0.925454545,26.27272727,10000,11,0,0,0,1,0,6,0.536585366,0.361111111,0.379310345,4,0.392857143,0,0,88,1,3.619047619,0.095,3,2,0,0,0,5,0.25,1.654761905,3.619047619,3.619047619,3.619047619,0,0.09,0,0,0,0,0,23.64858864,42.19,0,42.6,88.4,0.482,0.4,2.1,0.178,42.2,86.3,0.489,22.1,31,0.715,16.2,27.6,43.8,25.5,10.2,5.9,18.2,24.5,107.6,42.2,86.2,0.489,0.5,2.2,0.229,41.7,84,0.496,21.4,27.9,0.767,15.2,29.4,44.5,25.8,8.5,5.4,20.2,25.2,106.2,26,44,38,45,37,1.4,0.32,1.72,106.4,105,1.4,100.9,0.351,0.023,0.528,0.484,15.1,35.5,0.251,0.492,17,64.5,0.248
1981,Kansas City Kings 1981,Kansas City Kings,23,23 1981,West,West 1981,0.512745433,0.484756098,-0.849166667,26.15,10000,11,0,0,0.583333333,1,0,5,0.487804878,0.333333333,0.333333333,2,0.413793103,14,0.607,161,2,6.630952381,0.046,1,3,0,0,0,11,0.75,1.797619048,3.797619048,6.214285714,6.630952381,0.026,0.033,0.083333333,0.166666667,0.166666667,0.333333333,0.333333333,17.48390231,50.424,1,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,42.5,27.7,8.8,4.7,17.7,25.5,106.9,41.8,86.8,0.481,0.4,1.9,0.203,41.4,84.9,0.487,23,30.5,0.756,13.9,30.6,44.5,22.6,8.7,4.7,18.5,24.6,106.9,26.2,40,42,41,41,0.01,-0.51,-0.49,104.7,104.7,0,101.3,0.308,0.023,0.54,0.503,15.1,29.2,0.22,0.483,15.6,68.3,0.265
1981,Houston Rockets 1981,Houston Rockets,31,31 1981,West,West 1981,0.512745433,0.484756098,-0.849166667,26.15,0,1,0,0,0.875,1,0,5,0.487804878,0.333333333,0.25,5,0.484848485,7,0,203,1,6.761904762,1.035,1,2,0,0,0,9,1.5,3.976190476,6.261904762,6.761904762,6.761904762,1.009,1.033,0.166666667,0.166666667,0.595238095,0.845238095,0.845238095,19.17972292,62.815665,1,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,43.5,25.6,8.6,4.8,17.7,23.2,108.3,44.1,89.5,0.493,0.6,2.1,0.287,43.5,87.4,0.498,19.1,25.7,0.744,14.4,28.9,43.2,26.7,8.4,4.5,17.4,24.1,107.9,26.8,40,42,42,40,0.33,-0.53,-0.2,107,106.7,0.3,100.5,0.303,0.016,0.534,0.489,14.9,33.9,0.233,0.496,14.7,66.6,0.214
1981,Washington Bullets 1981,Washington Bullets,19,19 1981,East,East 1981,0.498461501,0.516629712,0.925454545,26.27272727,999999,13,0,0,0,0,0,7,0.475609756,0.279069767,0.310344828,7,0.4375,62,1.203,494,7,20.30952381,1.416,3,8,0,0,0,21,0,11.01190476,13.05952381,17.14285714,19.47619048,0.314,0.366,0,1.75,2.285714286,3.285714286,4.119047619,16.670272,38.11,1,43.3,91.7,0.472,0.8,2.9,0.27,42.5,88.7,0.479,18.3,25.3,0.723,14.1,30.9,45,26.2,7.8,4.8,17.3,23.1,105.6,42.9,91.4,0.47,0.5,2.1,0.21,42.5,89.2,0.476,19.4,26.4,0.735,14.7,32.2,46.9,25.1,9,5.7,17.2,23,105.6,28.6,39,43,41,41,0.01,0.41,0.42,102.7,102.7,0,102.4,0.276,0.032,0.514,0.476,14.4,30.5,0.199,0.472,14.3,67.8,0.212
1981,Golden State Warriors 1981,Golden State Warriors,8,8 1981,West,West 1981,0.512745433,0.484756098,-0.849166667,26.15,999999,13,0,0,0,0,0,7,0.475609756,0.342857143,0.32,1,0.451612903,61,0.701,191,1,7.726190476,0.082,0,2,0,0,0,4,0,1.178571429,4.642857143,7.55952381,7.726190476,0.044,0.055,0,0,0.94047619,2.357142857,2.523809524,13.45113643,48.031,0,43.4,88.8,0.489,0.7,2.6,0.286,42.7,86.3,0.495,22.3,30.6,0.727,17.1,28.9,46,24.7,7.5,3.7,18.9,26.3,109.8,44.3,87.9,0.504,0.5,2,0.231,43.8,85.9,0.51,22,29.4,0.748,13.9,27,40.8,27.1,8.7,4.7,16.9,25.5,111,24.4,39,43,38,44,-1.18,-0.23,-1.41,108.5,109.7,-1.2,101,0.345,0.029,0.537,0.493,15.6,38.8,0.251,0.507,14.4,67.5,0.25
1981,Denver Nuggets 1981,Denver Nuggets,1,1 1981,West,West 1981,0.512745433,0.484756098,-0.849166667,26.15,999999,13,0,0,0,0,0,8,0.451219512,0.363636364,0.333333333,3,0.425,25,0.212,69,0,2.119047619,0.166,0,2,0,0,0,4,0.083333333,1.833333333,2.119047619,2.119047619,2.119047619,0.146,0.166,0,0.511904762,0.654761905,0.654761905,0.654761905,17.10711083,49.8045,0,46.1,97.1,0.475,0.4,1.8,0.207,45.8,95.3,0.48,29.1,37.2,0.783,16.2,30.5,46.6,24.8,8.8,4.6,17.6,25.7,121.8,49.5,97.8,0.506,0.5,2,0.272,49,95.8,0.511,22.7,30.6,0.743,16.1,32.7,48.8,30.8,8.6,6.7,19,29.1,122.3,26.8,37,45,40,42,-0.48,-0.47,-0.95,109.4,109.8,-0.4,109.8,0.383,0.018,0.537,0.477,13.4,33.1,0.3,0.509,14.6,65.4,0.232
1981,San Diego Clippers 1981,San Diego Clippers,25,25 1981,West,West 1981,0.512745433,0.484756098,-0.849166667,26.15,999999,13,0,0,0,0,0,9,0.43902439,0.228571429,0.16,5,0.454545455,0,0,209,2,10.29166667,0.044,2,1,0,0,0,6,1.125,3.56547619,7.208333333,10.29166667,10.29166667,0,0.027,0,0,0.333333333,0.75,0.75,14.11539333,33.39,0,42.4,88.8,0.477,1.6,5,0.324,40.8,83.9,0.486,20.1,27.4,0.735,14.3,26.1,40.4,25.6,9.3,3.6,17.2,25.3,106.5,42.8,84.8,0.505,0.4,1.9,0.216,42.4,82.9,0.511,22.2,29.7,0.747,13.3,29,42.3,25.6,8.3,4.8,18.9,24.5,108.1,27.6,36,46,37,45,-1.59,-0.2,-1.78,106,107.6,-1.6,100.2,0.308,0.056,0.528,0.486,14.5,33,0.227,0.507,16.2,66.3,0.262
1981,Seattle SuperSonics 1981,Seattle SuperSonics,35,35 1981,West,West 1981,0.512745433,0.484756098,-0.849166667,26.15,999999,13,0,0,0,0,0,10,0.414634146,0.257142857,0.16,3,0.5,54,0.492,445,8,21.45238095,0.062,0,4,0,0,0,9,4.333333333,14.94047619,18.20238095,21.20238095,21.45238095,0.049,0.061,0.583333333,2.511904762,2.678571429,3.011904762,3.011904762,15.5260675,36.89718,0,40.8,87.1,0.468,0.4,1.4,0.274,40.4,85.7,0.471,22.1,29,0.763,14.2,29.7,43.9,23.7,7.7,5.3,18.6,24.2,104,42.1,90.5,0.465,0.5,1.9,0.268,41.6,88.6,0.47,21,28.3,0.74,15.2,28.7,44,24.9,9.1,4.7,16.4,24.9,105.7,26.8,34,48,37,45,-1.65,-0.2,-1.84,103.2,104.8,-1.6,100.3,0.333,0.016,0.521,0.47,15.7,33.1,0.254,0.468,13.8,66.1,0.232
1981,Atlanta Hawks 1981,Atlanta Hawks,22,22 1981,East,East 1981,0.498461501,0.516629712,0.925454545,26.27272727,999999,13,0,0,0,0,0,8,0.37804878,0.25,0.233333333,1,0.315789474,16,1.023,138,0,4.666666667,0.012,3,1,0,0,0,4,0.666666667,3.583333333,4.083333333,4.666666667,4.666666667,0.009,0.012,0.083333333,0.5,0.5,0.666666667,0.916666667,12.490755,35.918,0,40.1,83.7,0.479,0.1,1,0.122,40,82.7,0.484,24.5,31.6,0.777,14.6,27.1,41.8,22.5,9.1,5.7,19.6,27.8,104.9,41.5,83.7,0.495,0.4,1.9,0.211,41.1,81.9,0.502,24.7,32.2,0.766,14.7,28.3,43,23.6,9.1,6.8,20.5,26.9,108,26.8,31,51,33,49,-3.1,0.73,-2.37,104.3,107.3,-3,99.4,0.377,0.012,0.537,0.48,16.7,34.1,0.293,0.498,17.3,64.8,0.295
1981,Utah Jazz 1981,Utah Jazz,20,20 1981,West,West 1981,0.512745433,0.484756098,-0.849166667,26.15,999999,13,0,0,0,0,0,11,0.341463415,0.242424242,0.166666667,2,0.6,14,0,46,0,1.714285714,0,0,0,0,0,0,1,0.416666667,1.714285714,1.714285714,1.714285714,1.714285714,0,0,0,0,0,0,0,2.798692308,61.0755,0,40.6,83.2,0.488,0.5,2,0.258,40.1,81.2,0.494,19.5,25.4,0.767,11.7,28.4,40.1,23.8,7.8,4.7,17.4,25.7,101.2,41.8,85.6,0.489,0.5,1.8,0.306,41.3,83.8,0.493,22.9,30.1,0.76,14.1,29.8,43.8,24.2,7.3,5,15.9,22.6,107.1,25.3,28,54,26,56,-5.89,-0.1,-5.99,103.4,109.4,-6,97.7,0.305,0.024,0.536,0.491,15.5,28.3,0.234,0.492,13.8,66.8,0.268
1981,Cleveland Cavaliers 1981,Cleveland Cavaliers,15,15 1981,East,East 1981,0.498461501,0.516629712,0.925454545,26.27272727,999999,13,0,0,0,0,0,9,0.341463415,0.166666667,0.107142857,2,0.37037037,0,0,109,0,3.761904762,0.001,0,1,0,0,0,2,0.25,2.583333333,3.345238095,3.761904762,3.761904762,0,0.001,0,0,0.571428571,0.571428571,0.571428571,10.2254505,34.95,0,43.4,92.8,0.467,0.9,3,0.289,42.5,89.8,0.473,18.1,23.3,0.778,15.3,27.4,42.7,24.5,7.7,3.9,17,24.3,105.7,44,87.5,0.503,0.6,2,0.31,43.4,85.4,0.508,22,29.2,0.752,14.1,30.5,44.6,26.4,8.3,5.5,18,23.9,110.6,25.7,28,54,29,53,-4.85,0.7,-4.15,104.3,109.1,-4.8,100.8,0.251,0.033,0.513,0.472,14.2,33.5,0.195,0.507,15.2,66,0.251
1981,New Jersey Nets 1981,New Jersey Nets,10,10 1981,East,East 1981,0.498461501,0.516629712,0.925454545,26.27272727,999999,13,0,0,0,0,0,10,0.292682927,0.186046512,0.1,1,0.5,2,0.015,70,1,2.476190476,0.029,2,1,0,0,0,3,0,0.226190476,2.226190476,2.476190476,2.476190476,0.013,0.029,0,0,0,0,0,7.461262083,26.311,0,42.4,89.2,0.475,0.4,1.7,0.246,42,87.5,0.48,21.7,28.9,0.751,13.3,29,42.3,25.2,9.1,5.6,20.3,26.9,106.9,44,87.3,0.505,0.3,1.6,0.215,43.7,85.7,0.51,24.5,32.5,0.755,12.9,30.5,43.4,26.1,9.9,6.1,20,25.5,113,25.2,24,58,26,56,-6.02,0.87,-5.15,101,106.7,-5.7,105.2,0.324,0.019,0.525,0.478,16.6,30.4,0.243,0.506,16.4,69.2,0.281
1981,Detroit Pistons 1981,Detroit Pistons,28,28 1981,East,East 1981,0.498461501,0.516629712,0.925454545,26.27272727,999999,13,0,0,0,0,0,11,0.256097561,0.166666667,0.142857143,3,0.285714286,0,0,60,1,2.392857143,0,0,0,0,0,0,0,0,2.107142857,2.392857143,2.392857143,2.392857143,0,0,0,0,0.404761905,0.738095238,0.738095238,4.292142857,22.94,0,39.5,85.2,0.463,0.2,1,0.155,39.3,84.2,0.467,20.6,28.4,0.725,14.6,25.7,40.4,22.2,10.8,6,21.5,25.9,99.7,42.7,83.8,0.509,0.4,1.5,0.244,42.3,82.2,0.514,20.3,27,0.75,13.3,29.2,42.5,24.8,9.7,7.1,21.9,25.5,106,24.3,21,61,24,58,-6.32,0.74,-5.58,98.1,104.3,-6.2,101.2,0.334,0.012,0.51,0.464,18,33.4,0.242,0.512,18.6,65.9,0.242
1981,Dallas Mavericks 1981,Dallas Mavericks,5,5 1981,West,West 1981,0.512745433,0.484756098,-0.849166667,26.15,999999,13,0,0,0,0,0,12,0.182926829,0.151515152,0.125,1,0.333333333,98,0.713,32,1,2.886904762,0,0,0,0,0,0,0,2.458333333,2.886904762,2.886904762,2.886904762,2.886904762,0,0,0,0,0,0,0,-3.4634,14.4425,0,39.1,84.5,0.462,0.6,2,0.279,38.5,82.5,0.467,22.8,30.3,0.751,13.5,26.5,40.1,24.2,6.8,2.6,17.5,24.5,101.5,44.2,86.1,0.513,0.4,1.7,0.263,43.7,84.4,0.518,21.1,28,0.754,14.3,30.5,44.8,25.6,8.7,5.9,17.5,26.7,109.9,24.8,15,67,20,62,-8.4,0.07,-8.33,102.4,110.8,-8.4,98.6,0.359,0.024,0.519,0.466,15.2,30.7,0.27,0.516,15.1,65,0.245
1980,Boston Celtics 1980,Boston Celtics,6,6 1980,East,East 1980,0.511903006,0.503325942,0.216363636,26.47272727,200,1,0,0,0.416666667,1,1,1,0.743902439,0.6,0.4375,10,0.608695652,18,0.528,196,4,9.035714286,1.864,8,11,0,0,0,13,0,0.785714286,3.369047619,7.952380952,8.035714286,0.061,0.844,0,0.357142857,1.857142857,3.857142857,3.857142857,38.43644333,70.69,1,44.1,90.1,0.49,2,5.1,0.384,42.1,84.9,0.496,23.3,29.9,0.779,15,30,44.9,26.8,9.9,3.8,18.8,24.1,113.5,41.9,89.2,0.47,0.9,3.2,0.286,41,86,0.477,20.9,27.1,0.77,14.2,28,42.2,22.8,8.4,5.1,19.9,25.1,105.7,27.3,61,21,60,22,7.79,-0.42,7.37,109.4,101.9,7.5,102.6,0.332,0.057,0.55,0.501,15.4,34.8,0.258,0.475,16.5,67.8,0.234
1980,Los Angeles Lakers 1980,Los Angeles Lakers,11,11 1980,West,West 1980,0.488836107,0.496674058,-0.210909091,26.34545455,200,1,0,1,1,1,1,1,0.731707317,0.689655172,0.666666667,7,0.666666667,0,0,168,2,7.238095238,4.452,10,13,0,0,0,13,0.75,1.821428571,4.238095238,5.821428571,7.238095238,0.77,1.408,0.25,0.607142857,0.607142857,2.44047619,3.773809524,35.02784182,84.56111,1,47.5,89.9,0.529,0.2,1.2,0.2,47.3,88.6,0.534,19.8,25.5,0.775,13.2,32.4,45.6,29.4,9.4,6.7,20,21.8,115.1,45.4,96.6,0.47,1,3.3,0.285,44.5,93.3,0.477,17.4,23,0.759,16,27.3,43.3,28.3,9.7,4.7,17.3,22.7,109.2,26.2,60,22,55,27,5.9,-0.51,5.4,109.5,103.9,5.6,104.1,0.284,0.014,0.569,0.53,16.5,32.6,0.22,0.475,14,66.9,0.181
1980,Philadelphia 76ers 1980,Philadelphia 76ers,2,2 1980,East,East 1980,0.511903006,0.503325942,0.216363636,26.47272727,600,4,0,0,0.875,1,1,2,0.719512195,0.56,0.4375,8,0.818181818,19,0,310,2,13.57142857,0.038,5,2,0,0,0,10,3.416666667,11.98809524,12.1547619,13.57142857,13.57142857,0.032,0.038,0.416666667,1.55952381,1.642857143,1.642857143,1.976190476,28.87270692,82.44916,0,43,87.3,0.492,0.3,1.5,0.216,42.6,85.7,0.497,22.9,29.6,0.772,14.5,32.1,46.6,27.1,9.7,8,20.8,22.7,109.1,42,92.2,0.455,0.9,3.4,0.271,41.1,88.8,0.463,20,26.2,0.765,16.1,28.7,44.8,25.5,10.7,4.7,19,25.6,104.9,27,59,23,52,30,4.22,-0.18,4.04,105,101,4,103,0.34,0.017,0.544,0.494,17.2,33.5,0.262,0.46,15.5,66.7,0.217
1980,Seattle SuperSonics 1980,Seattle SuperSonics,35,35 1980,West,West 1980,0.488836107,0.496674058,-0.210909091,26.34545455,400,3,0,0,0.583333333,1,1,2,0.682926829,0.428571429,0.4375,8,0.52173913,39,0.462,465,11,23.125,0.052,6,0,0,0,0,7,8,17,19.58333333,21.16666667,21.41666667,0.018,0.04,1,1.928571429,2.428571429,2.428571429,2.428571429,30.55570545,66.66,1,43.3,92.3,0.47,0.7,2.3,0.312,42.6,90,0.474,21.1,27.5,0.768,16.8,31.1,47.9,24.9,9.1,5.2,18.2,22.7,108.5,41.6,90.5,0.459,0.7,2.9,0.246,40.8,87.6,0.466,20,26.2,0.764,14.7,29.4,44,24.6,8.9,4.8,18.5,24.4,103.8,27,56,26,53,29,4.66,-0.42,4.24,105.8,101.2,4.6,101.8,0.298,0.025,0.52,0.474,14.9,36.4,0.229,0.463,15.4,67.9,0.221
1980,Phoenix Suns 1980,Phoenix Suns,4,4 1980,West,West 1980,0.488836107,0.496674058,-0.210909091,26.34545455,1000,7,0,0,0.25,1,1,3,0.670731707,0.566666667,0.6,5,0.733333333,36,0.159,282,1,12.91666667,0.049,3,6,0,0,0,8,6.75,6.75,10.91666667,12.91666667,12.91666667,0.047,0.049,0.75,0.75,1.583333333,1.583333333,1.833333333,27.88677042,59.38807,0,43.5,88.2,0.493,0.8,3.4,0.243,42.7,84.8,0.504,23.2,30.1,0.773,13.1,30,43,27.8,11.1,4.2,19.9,22.6,111.1,43.5,91.2,0.476,1.2,3.6,0.337,42.2,87.6,0.482,19.4,25.8,0.752,14.8,29.8,44.7,24.7,10.8,4.7,20.3,25,107.5,26.5,55,27,50,32,3.6,-0.35,3.25,105.6,102.2,3.4,104.8,0.341,0.039,0.548,0.498,16.4,30.4,0.263,0.483,16.5,66.9,0.213
1980,Atlanta Hawks 1980,Atlanta Hawks,22,22 1980,East,East 1980,0.511903006,0.503325942,0.216363636,26.47272727,800,5,0,0,0.083333333,1,1,3,0.609756098,0.5,0.4375,3,0.535714286,11,0.947,107,0,4.75,0.003,1,0,0,0,0,1,4.166666667,4.166666667,4.75,4.75,4.75,0,0.003,0.416666667,0.416666667,0.416666667,0.75,1.166666667,24.08719346,49.4155,0,39.8,85.7,0.464,0.2,0.9,0.173,39.6,84.8,0.467,24.9,32.3,0.771,16.7,29.3,46,23.3,9.5,6.6,18.2,28,104.5,38.3,83.8,0.458,0.6,2.2,0.251,37.8,81.6,0.463,24.4,31.9,0.765,15.4,28.5,43.9,21.4,8.3,6.8,20.2,26.5,101.6,26.1,50,32,49,33,2.91,-0.09,2.83,105.2,102.3,2.9,98.9,0.376,0.011,0.523,0.465,15.4,36.9,0.29,0.461,17.1,65.6,0.291
1980,Milwaukee Bucks 1980,Milwaukee Bucks,3,3 1980,West,West 1980,0.488836107,0.496674058,-0.210909091,26.34545455,800,5,0,0,0.25,1,0,4,0.597560976,0.433333333,0.45,10,0.428571429,9,0.06,109,0,4.44047619,0.525,1,1,0,0,0,10,0.083333333,3.44047619,4.19047619,4.44047619,4.44047619,0.053,0.06,0,0.357142857,0.44047619,2.023809524,3.44047619,30.86792045,63.69452,0,44.9,92.1,0.488,0.6,1.9,0.323,44.3,90.2,0.491,19.6,25.6,0.764,15.2,29.2,44.4,27.8,9.5,6.2,18.2,23.6,110.1,42.1,91.3,0.462,0.9,3.7,0.249,41.2,87.6,0.471,20.9,27.7,0.753,16.6,28,44.5,26.3,8.7,4.4,20,23.3,106.1,25.3,49,33,51,31,3.94,-0.37,3.57,106.8,102.9,3.9,102.4,0.278,0.021,0.532,0.491,15,35.2,0.212,0.467,16.2,63.8,0.229
1980,Kansas City Kings 1980,Kansas City Kings,23,23 1980,West,West 1980,0.488836107,0.496674058,-0.210909091,26.34545455,4000,11,0,0,0.083333333,1,0,5,0.573170732,0.5,0.470588235,6,0.6,11,0.607,90,0,2.916666667,0.026,0,1,0,0,0,3,1.583333333,2.083333333,2.916666667,2.916666667,2.916666667,0.013,0.026,0.083333333,0.083333333,0.25,0.25,0.25,23.91822357,54.6925,0,43.7,91.3,0.478,0.3,1.4,0.219,43.4,89.9,0.482,20.4,27.4,0.743,14.5,29.6,44.1,25.9,10.5,4.3,17.5,26,108,40.6,85.3,0.476,0.5,2.1,0.238,40.1,83.2,0.482,23.2,30.5,0.763,13.9,32.2,46.1,21.7,8.5,5.2,21.5,25.3,104.9,25.5,47,35,49,33,3.13,-0.32,2.82,104,101,3,103.2,0.3,0.015,0.522,0.48,14.5,31,0.223,0.479,17.9,68.1,0.273
